,safegraph_place_id,location_name,street_address,city,region,postal_code,iso_country_code,safegraph_brand_ids,brands,date_range_start,date_range_end,visits_by_each_hour,poi_cbg,visitor_home_cbgs,visitor_daytime_cbgs,visitor_country_of_origin,distance_from_home,median_dwell,bucketed_dwell_times,related_same_day_brand,related_same_week_brand,first_two_digits,string_cbg
96,sg:2e20716839e04d42a92c7e262b81cbd6,Shell Oil,1606 E Plaza Blvd,National City,CA,91950,US,SG_BRAND_2591c98b70119fe624898b1e424b5e91,Shell Oil,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,1,0,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,4,1,0,0,1,1,2,0,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2,0,2,0,0]",60730220002,"{""060730117001"":5,""060730035011"":5,""060730118021"":4,""060730121011"":4,""060375027003"":4,""060730026013"":4,""060730032084"":4,""060730117002"":4,""060730133141"":4,""060730116021"":4,""060730031031"":4,""060730134121"":4,""060730032011"":4}","{""060730133141"":4,""060730100151"":4,""060730031072"":4,""060730030042"":4,""060730019001"":4,""060730032082"":4,""060730117001"":4,""060730036021"":4,""060730170492"":4,""060730170461"":4,""060190058051"":4,""060730068021"":4,""060730031152"":4,""060730056001"":4,""060730083501"":4,""060730032012"":4,""060730083573"":4}","{""US"":50,""MX"":4}",5583,6,"{""<5"":6,""5-20"":46,""21-60"":6,""61-240"":2,"">240"":4}","{""Walmart"":31,""Starbucks"":23,""Subway"":17,""Navy Exchange"":14,""Wetzel's Pretzels"":12,""MAACO"":9,""dd's DISCOUNTS"":9,""NAPA Auto Parts"":9,""Planet Fitness"":9,""Jollibee"":6,""Food 4 Less"":6,""McDonald's"":6}","{""Starbucks"":22,""Walmart"":21,""ARCO"":14,""Westfield"":13,""Jack in the Box"":12,""7-Eleven"":12,""McDonald's"":8,""Subway"":7,""Food 4 Less"":6,""99 Cents Only Stores"":6,""Costco Wholesale Corp."":6,""Big Lots Stores"":6,""GameStop"":6,""The Home Depot"":5}",60,60730220002
97,sg:377b130a64b5423e9385cff11c46e2f3,El Poder De La Actitud,940 Third Ave,Chula Vista,CA,91911,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0]",60730131023,"{""530350814001"":4,""060730133131"":4}","{""530350814001"":4,""060730100151"":4}","{""US"":5}",7253,10,"{""<5"":1,""5-20"":6,""21-60"":2,""61-240"":2,"">240"":0}",{},"{""Jack in the Box"":29,""Westfield"":20,""Pizza Hut"":19,""7-Eleven"":19,""Walmart"":16,""McDonald's"":11,""Tacos El Gordo"":10,""Luna Grill"":10,""4 Wheel Parts"":10,""Sign-A-Rama"":10,""Jollibee"":10,""Joe's Crab Shack"":10,""Northgate GonzÃ¡lez Markets"":10,""WaBa Grill"":10,""World Market"":10,""Rally's Drive-In Restaurants"":10,""Food 4 Less"":10,""Bank of America"":10,""Discount Tire"":10,""Red Robin Gourmet Burgers"":10}",60,60730131023
98,sg:387d0fd66984410c8bdc7504ac07fbc8,Rite Aid,836 Orange Ave,Coronado,CA,92118,US,SG_BRAND_c7706c9b14f2ca266c2a309dba059031,Rite Aid,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",60730108001,"{""060730028032"":4,""060133462013"":4,""060730110001"":4,""060730111001"":4,""060730216002"":4,""060730030012"":4,""060730218001"":4}","{""060730102002"":4,""060730111001"":4}","{""US"":10}",4606,13,"{""<5"":1,""5-20"":12,""21-60"":1,""61-240"":1,"">240"":1}","{""Sunglass Hut"":50,""FedEx"":20,""CrossFit"":20}","{""Vons"":19,""Westfield"":12,""Simon mall"":12,""Chevron"":11,""Costco Wholesale Corp."":10,""Starbucks"":8,""Great Maple"":6,""Lazy Acres Natural Market"":6,""Wings N' Things"":6,""The Broken Yolk Cafe"":6,""Comfort Keepers"":6,""Unleashed by Petco"":6,""Wetzel's Pretzels"":6,""FoodMaxx Supermarkets"":6,""Rubio's Restaurants"":6,""Play It Again Sports"":6,""Pacific Sales"":6,""F45 Training"":6,""Marriott Hotels"":6,""FedEx"":6}",60,60730108001
99,sg:3edb68af972c447eb34a0ccb96625fa8,Maria's Bookkeeping & Tax Services,3042 Ocean View Blvd,San Diego,CA,92113,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",60730039013,"{""060730009001"":4}",{},{},,22,"{""<5"":0,""5-20"":2,""21-60"":2,""61-240"":0,"">240"":0}",{},{},60,60730039013
100,sg:418d38cbaf054de78e96492771494258,Manila Fast Food & Desserts,8979 Mira Mesa Blvd,San Diego,CA,92126,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,3,0,1,1,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,0,2,1,1,2,1,0,0,0,1,0,0,0,0,0,0,1,2,2,2,0,1,2,1,1,1,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,3,0,0,0,0,0]",60730083582,"{""060730083592"":5,""060730083561"":4,""060730193013"":4,""060730083551"":4,""060730203051"":4,""060730083513"":4,""060730093061"":4,""350130009005"":4,""060730170224"":4,""060730201033"":4,""060730083542"":4,""060730053001"":4,""060730083471"":4,""060730215003"":4,""060730083461"":4,""060730083602"":4}","{""060730083492"":4,""060730083404"":4,""060730083533"":4,""060730170481"":4,""060730093061"":4,""060730083504"":4,""060730170431"":4,""060730162021"":4,""060730083481"":4,""060730083461"":4,""060730083602"":4,""060730170321"":4,""060730170363"":4,""060730170462"":4,""060730083471"":4}","{""US"":81}",5128,20.5,"{""<5"":4,""5-20"":40,""21-60"":26,""61-240"":15,"">240"":3}","{""7-Eleven"":20,""Discount Tire"":12,""The Coffee Bean & Tea Leaf"":6}","{""Costco Wholesale Corp."":17,""Starbucks"":12,""Shell Oil"":9,""ARCO"":9,""7-Eleven"":8,""Paris Baguette"":8,""Smart & Final"":8,""Target"":8,""Jersey Mike's"":8,""The Flame Broiler"":7,""99 Cents Only Stores"":7,""McDonald's"":5,""Jack in the Box"":5,""Domino's Pizza"":5}",60,60730083582
101,sg:4b73e6526f7e47efb4a431318f18884c,South Bay Rehabilitation Center,2400 E 4th St,National City,CA,91950,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,1,1,0,1,2,4,4,5,0,3,1,4,3,1,1,7,1,0,1,2,0,1,0,0,1,0,1,1,2,9,4,1,0,4,1,1,1,0,0,6,2,1,0,0,0,0,1,1,0,1,0,2,3,3,2,1,3,3,1,2,2,0,1,6,0,3,1,0,0,0,0,0,0,0,0,1,2,8,2,1,1,1,1,3,2,1,0,5,1,0,2,1,1,0,0,0,0,0,1,1,1,6,1,1,2,1,0,2,0,1,1,5,5,0,0,1,1,1,0,0,0,0,0,2,4,6,1,1,0,3,2,2,1,1,0,6,1,1,1,1,1,1,0,0,0,0,1,1,3,3,0,0,0,1,1,1,1,1,1,7,2,0,1,1,0,0]",60730119022,"{""060730119022"":6,""060730116012"":4,""060730133101"":4,""060730170422"":4,""060730069003"":4,""060730134213"":4,""060730032072"":4,""060730213032"":4,""060730165032"":4,""060730032081"":4,""060730122001"":4,""060730170301"":4,""060730118023"":4}","{""060730119022"":12,""060730083453"":5,""060730090001"":4,""060730092022"":4,""060730069003"":4,""060730124022"":4,""060730031093"":4,""060730135041"":4,""060730213032"":4,""060730093014"":4,""060730170153"":4,""060730133101"":4,""060730122001"":4,""060730031141"":4,""060730100142"":4,""060730032092"":4,""060730134213"":4,""060730101121"":4}","{""US"":75,""MX"":4}",8835,211.5,"{""<5"":2,""5-20"":24,""21-60"":28,""61-240"":73,"">240"":111}","{""Einstein Brothers"":5,""Papa John's"":5,""Big Lots Stores"":5,""Domino's Pizza"":5}","{""Starbucks"":14,""7-Eleven"":13,""Westfield"":11,""Jack in the Box"":11,""ARCO"":9,""Walmart"":8,""Kaiser Permanente"":7,""Chevron"":6,""The Home Depot"":6,""Costco Wholesale Corp."":6,""99 Cents Only Stores"":6}",60,60730119022
102,sg:4d43c151a4c54f5bab57e8ffc29521c3,Lanna Thai Cuisine,4501 Mission Bay Dr Ste 1B,San Diego,CA,92109,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,1,0,1,0,0,0,0,0,0,1,1,1,2,0,0,3,1,1,0,2,0,6,1,0,1,0,1,0,0,0,0,0,1,0,1,0,2,1,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,2,0,2,2,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,4,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,2,0,0,0,0]",60730078001,"{""060730087022"":4,""060730083331"":4,""060730095041"":4,""060730157042"":4,""121030202071"":4,""320030053132"":4,""060730080063"":4,""060375350022"":4,""060855123144"":4,""060730215001"":4}","{""060730083451"":5,""060730130002"":5,""060730083281"":4,""060990009082"":4,""060730154051"":4,""320030053132"":4,""060650415002"":4,""060730043001"":4,""060730215001"":4,""060730087021"":4,""060730085121"":4,""060730091022"":4,""060730085062"":4,""060730091061"":4,""170318030153"":4,""121030202071"":4,""060730170492"":4}","{""US"":60,""MX"":4}",22977,43,"{""<5"":1,""5-20"":23,""21-60"":24,""61-240"":23,"">240"":12}","{""Best Western"":18,""Skechers"":14,""In-N-Out Burger"":11,""Dunkin'"":10,""Costco Wholesale Corp."":10,""Starbucks"":9,""MedMen"":9,""Walmart"":9,""Walgreens"":8,""The Home Depot"":8,""Jack in the Box"":5}","{""7-Eleven"":14,""Westfield"":14,""Costco Wholesale Corp."":13,""Starbucks"":12,""Vons"":11,""ARCO"":10,""Jack in the Box"":10,""Best Western"":9,""In-N-Out Burger"":9,""El Pollo Loco"":7,""Holiday Inn Express"":7,""Toyota"":7,""CVS"":7,""Shell Oil"":7,""Simon mall"":5}",60,60730078001
103,sg:4ed6b52f6fdb4a5ba3a70bf4d26d610b,Episcopal Churches,N Orange Avenue & Iowa,Fallbrook,CA,92028,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",60730189042,{},"{""060730186111"":4}",{},,44,"{""<5"":0,""5-20"":0,""21-60"":1,""61-240"":0,"">240"":0}",{},{},60,60730189042
104,sg:57d38044a91d4117957f21cbaba904c7,Rancho Soledad Nurseries,18539 Aliso Canyon Rd,Rancho Santa Fe,CA,92067,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",60730171101,{},"{""060376706023"":4}",{},,25.5,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":0,"">240"":0}",{},{},60,60730171101
105,sg:5f8a6cee80aa44f7a47086dd5c03b7e7,Flooring America,8745 N Magnolia Ave,Santee,CA,92071,US,SG_BRAND_f50518547f6b40b532ecf450355f0ef9,Flooring America,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]",60730166171,"{""060730208113"":4,""060730027033"":4,""060730166072"":4,""060730097064"":4}","{""060730208103"":4,""060730166081"":4,""060730097064"":4,""060730027033"":4,""060730214001"":4}","{""US"":11}",9244,29,"{""<5"":0,""5-20"":11,""21-60"":3,""61-240"":10,"">240"":0}","{""F45 Training"":100,""Sally Beauty Supply"":33,""Costco Gasoline"":10,""Ace Hardware"":10}","{""The Home Depot"":38,""Target"":20,""Starbucks"":19,""Jack in the Box"":17,""GameStop"":17,""Chick-fil-A"":14,""Cycle Gear"":12,""Kawasaki Motors"":12,""Del Taco"":12,""ARCO"":11,""Ace Hardware"":11,""Chevron"":10,""Uptown Jungle Fun Park"":6,""Primos"":6,""Buffalo Exchange"":6,""Claim Jumper Restaurants"":6,""Tilly's"":6,""Pottery Barn"":6,""Rubio's Restaurants"":6,""Westin Hotels & Resorts"":6}",60,60730166171
106,sg:66120126217d47989bc198cb8c928f00,Tender Greens,2400 Historic Decatur Rd,San Diego,CA,92106,US,SG_BRAND_2056bcd07ae0b83fd73cbfd2eeb25f2e,Tender Greens,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,2,0,0,0,0,0,0,0,0,0,0]",60730214001,"{""060730024011"":4,""060590320231"":4,""060730028041"":4,""060730170153"":4,""060730083661"":4,""060730091014"":4}","{""060650432503"":4,""060730172001"":4,""060730214001"":4,""080350141373"":4,""060730002022"":4,""060730039024"":4,""060730134114"":4,""060730085075"":4,""060730099011"":4,""060730024011"":4}","{""US"":34}",11565,61.5,"{""<5"":0,""5-20"":13,""21-60"":10,""61-240"":21,"">240"":8}","{""Kaiser Permanente"":17,""Little Caesars"":14,""99 Cents Only Stores"":12,""CVS"":12,""Native Foods CafÃ©"":8}","{""Starbucks"":29,""In-N-Out Burger"":15,""Target"":14,""Westfield"":13,""Vons"":10,""Party City"":10,""99 Cents Only Stores"":8,""The Home Depot"":7,""ARCO"":7,""Jack in the Box"":7,""Simon mall"":7,""McDonald's"":7,""7-Eleven"":7,""Chevron"":6,""West Marine"":5,""REI"":5,""Ralphs"":5,""Club Pilates"":5}",60,60730214001
107,sg:6878b9d227d945e9883a9834b621b27d,SCP Distributors,566 N Tulip St,Escondido,CA,92025,US,SG_BRAND_da247d7b88fb5c21,SCP Distributors,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",60730203072,"{""060730199021"":4,""060730203072"":4,""060730192072"":4,""060730170212"":4}","{""060730203072"":4}","{""US"":8}",15387,25,"{""<5"":1,""5-20"":6,""21-60"":4,""61-240"":4,"">240"":2}","{""PoolCorp"":60,""DixieLine"":20,""Vons"":20}","{""PoolCorp"":45,""Starbucks"":32,""DixieLine"":27,""Carl's Jr."":27,""Target"":24,""Oggi's"":18,""CubeSmart"":18,""Panda Express"":18,""Jack in the Box"":18,""T.J. Maxx"":17,""Sonic"":16,""The Home Depot"":15,""Shell Oil"":14,""McDonald's"":9,""WestCoast Hooters"":9,""Primos"":9,""Superior Pool Products"":9,""Yum Yum Donuts"":9,""Big 5 Sporting Goods"":9,""Vons"":9}",60,60730203072
108,sg:6b5a6f12373345379052b71cc9c41846,Steve's Appliance Services,12757 Seabreeze Farms Dr Unit 6,San Diego,CA,92130,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0]",60730215002,"{""060730083281"":4,""060730215001"":4,""060730095073"":4}","{""060730083281"":4}","{""US"":8}",5863,162,"{""<5"":0,""5-20"":5,""21-60"":4,""61-240"":5,"">240"":8}","{""Costco Wholesale Corp."":33}","{""Costco Wholesale Corp."":48,""7-Eleven"":19,""Shell Oil"":16,""Tender Greens"":10,""LKQ"":10,""Kahoots Pet Products"":10,""Islands Restaurants"":10,""LensCrafters"":10,""The Coffee Bean & Tea Leaf"":10,""The Habit Burger Grill"":10,""Westfield"":10,""Sprouts Farmers Market"":10,""Discount Tire"":10,""Wells Fargo"":10,""Trader Joe's"":10,""Staples"":10,""Baskin Robbins"":10,""Petco"":9,""Ross Stores"":9,""United States Postal Service (USPS)"":9}",60,60730215002
109,sg:76f8d76b1bcc410187ba799360887d79,No Limit Mobile Auto Detail,12777 High Bluff Dr,San Diego,CA,92130,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",60730083291,{},{},"{""US"":4}",,8,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",{},{},60,60730083291
110,sg:774fdbf93a19472f8b3cdcbfea03e597,Cajon Valley State Preschool Anza Elementary,1005 S Anza St,El Cajon,CA,92020,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0]",60730154041,"{""060730154041"":4}","{""060730154041"":4}","{""US"":6}",470,304,"{""<5"":0,""5-20"":3,""21-60"":4,""61-240"":0,"">240"":8}","{""Chevrolet"":100,""Walmart"":95}","{""Starbucks"":33,""Rally's Drive-In Restaurants"":25,""Costco Wholesale Corp."":23,""Subway"":22,""Submarina California Subs"":12,""Dunn Edwards"":12,""Vans"":12,""Rubio's Restaurants"":12,""Travelodge"":12,""Wienerschnitzel"":12,""Food 4 Less"":12,""Crunch"":12,""IKEA"":12,""99 Cents Only Stores"":12,""Mattress Firm"":12,""Marshalls"":12,""Jersey Mike's"":12,""Chevrolet"":12,""Petco"":12,""Olive Garden"":12}",60,60730154041
111,sg:8a4d5ca0ae3346d49cad49e7c1271f89,San Pasqual Academy,17701 San Pasqual Valley Rd,Escondido,CA,92025,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,0,2,0,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",60730208012,{},"{""060730196014"":4,""060730098053"":4}","{""US"":10}",28607,178,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":11,"">240"":6}","{""CarMax"":17,""Albertsons"":17,""Walmart"":11}","{""Shell Oil"":25,""Yum Yum Donuts"":14,""CarMax"":14,""Food 4 Less"":14,""Vons"":14,""Albertsons"":14,""Sinclair Oil"":14,""Outback Steakhouse"":14,""Jersey Mike's"":14,""Panda Express"":14,""AutoZone"":13,""Ross Stores"":13,""Dairy Queen"":13,""CVS"":12,""Taco Bell"":12,""Starbucks"":10}",60,60730208012
112,sg:a157e6387e2a4af59368c55cea34091a,That Mexican Place,200 W El Norte Pkwy,Escondido,CA,92026,US,,,2020-09-14T00:00:00-07:00,2020-09-21T00:00:00-07:00,"[0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0]",60730201052,"{""060730201094"":4}","{""060730202141"":7,""060730203091"":4}","{""US"":12}",2309,37.5,"{""<5"":0,""5-20"":6,""21-60"":4,""61-240"":6,"">240"":0}","{""Fastenal"":50,""Burger King"":33,""Hobby Lobby Stores"":25}","{""ARCO"":30,""McDonald's"":30,""Taco Bell"":28,""Jack in the Box"":22,""Burger King"":21,""Shell Oil"":19,""Starbucks"":19,""Islands Restaurants"":15,""24 Hour Fitness"":15,""Vons"":15,""El Pollo Loco"":15,""Jersey Mike's"":15,""Little Caesars"":15,""Lowe's"":13,""The Home Depot"":12,""Target"":12,""California Bank Trust"":8,""DixieLine"":8,""Oggi's"":8,""BrightStar Care"":8}",60,60730201052
